20200412T0800,24.633137,94,1016,1.3644925,0.1
20200412T0900,24.833136,93,1016.2,1.5680319,0.4
20200412T1000,24.683136,94,1016.1,1.8276652,0.9
20200412T1100,24.463137,93,1016.1,1.992511,0.1
20200412T1200,24.173136,93,1016.3,1.8720685,0
20200412T1300,24.083136,92,1015.6,1.830659,0
20200412T1400,23.733135,94,1014.8,1.8866372,0.1
20200412T1500,23.573135,94,1014.3,1.9592538,0.3
20200412T1600,23.403135,95,1013.8,2.1190376,0.8
20200412T1700,23.243135,97,1014.2,2.3400855,0.9
20200412T1800,23.133137,97,1015,2.6824362,1
20200412T1900,23.593136,97,1015.8,2.9830353,1
20200412T2000,23.563135,97,1016.2,3.2238872,1.3
20200412T2100,23.543137,97,1016.4,3.4280457,1.3
20200412T2200,23.513136,97,1016.1,3.4905732,1.6
20200412T2300,23.443136,97,1016.3,3.781972,1.9
20200413T0000,23.313135,97,1015.7,3.9052093,2.3
20200413T0100,23.123137,97,1014.9,4.042324,2.2
20200413T0200,22.893137,97,1014.6,4.2824206,2.1
20200413T0300,22.603136,97,1014.5,4.5236945,1.9
20200413T0400,22.213137,97,1014.9,4.703513,1.7
20200413T0500,21.823135,97,1015.4,4.775724,1.3
20200413T0600,21.453136,97,1016.5,4.6313596,1
20200413T0700,21.283136,96,1017.3,4.4152646,0.8
20200413T0800,21.303137,95,1017.7,3.9850216,0.7
20200413T0900,21.413136,94,1018.1,3.6085906,0.5
20200413T1000,21.573135,94,1018,3.3749192,0.4
20200413T1100,21.753136,94,1017.9,3.1948807,0.4
20200413T1200,21.593136,92,1017.4,3.1062374,0.3
20200413T1300,21.573135,92,1016.9,3.0779018,0.4
20200413T1400,21.463137,93,1016.2,3.1220634,0.4
20200413T1500,21.323135,93,1015.7,3.18544,0.4
20200413T1600,21.213137,94,1015.6,3.259362,0.4
20200413T1700,21.053137,95,1016,3.189735,0.4
20200413T1800,20.733135,96,1016.7,3.1220634,0.5
20200413T1900,21.303137,97,1016.5,2.9274461,0.7
20200413T2000,21.303137,97,1017.1,2.7648683,0.6
20200413T2100,21.323135,97,1017.8,2.5311894,0.5
20200413T2200,21.293137,97,1017.8,2.369156,0.5
20200413T2300,21.263136,97,1017.3,2.083859,0.4
20200414T0000,21.213137,97,1016.4,1.830659,0.4
20200414T0100,21.183136,97,1015.6,1.7417531,0.4
20200414T0200,21.133137,97,1015,1.7084227,0.3
20200414T0300,21.123137,97,1015.1,1.629681,0.3
20200414T0400,21.133137,97,1015.4,1.5557609,0.3
20200414T0500,21.133137,97,1015.7,1.5557609,0.2
20200414T0600,21.243135,97,1016.1,1.5557609,0.3
20200414T0700,21.543137,96,1016.4,1.6347134,0.2
20200414T0800,21.893137,94,1016.8,1.6347134,0.3
20200414T0900,22.203136,94,1017,1.5557609,0.2
20200414T1000,22.413136,94,1017,1.5557609,0.1
20200414T1100,22.543137,94,1016.6,1.5557609,0.1
20200414T1200,22.603136,93,1016.2,1.6347134,0
20200414T1300,22.583136,93,1015.4,1.5610317,0.1
20200414T1400,22.543137,94,1014.6,1.569777,0.1
20200414T1500,22.443136,94,1014,1.5819392,0
20200414T1600,22.243135,94,1013.7,1.4538693,0
20200414T1700,22.073135,95,1013.8,1.2923545,0
20200414T1800,21.763136,96,1014.6,1.11,0
20200414T1900,22.053137,94,1015.4,1.1271344,0
20200414T2000,21.893137,95,1015.7,0.8629809,0
20200414T2100,21.853136,96,1016.1,0.5779585,0
20200414T2200,21.773136,96,1015.9,0.3985022,0
20200414T2300,21.713137,96,1015.5,0.23400857,0
20200415T0000,21.603136,96,1015.1,0.148,0
20200415T0100,21.503136,96,1014.8,0.148,0
20200415T0200,21.423136,96,1014.2,0.23400857,0
20200415T0300,21.343136,96,1014.2,0.16546904,0
20200415T0400,21.233135,95,1014.5,0.16546904,0
20200415T0500,21.153135,96,1014.9,0.30510983,0
20200415T0600,21.163136,95,1015.4,0.296,0
20200415T0700,21.663136,93,1015.9,0.30510983,0
20200415T0800,22.713137,89,1016.3,0.3985022,0
20200415T0900,23.873137,85,1015.9,0.2668108,0
20200415T1000,24.933136,81,1015.2,0,0
20200415T1100,25.763136,78,1014.3,0.52325904,0
20200415T1200,26.743135,76,1013.8,1.1198232,0
20200415T1300,27.233135,74,1012.9,1.569777,0
20200415T1400,27.863136,74,1012,1.8559105,0
20200415T1500,27.663136,76,1011.6,2.003474,0
20200415T1600,26.463137,81,1011.5,2.22,0
20200415T1700,25.663136,87,1011.8,2.298769,0
20200415T1800,24.643137,92,1012.4,2.3365726,0
20200415T1900,23.333136,94,1013.2,2.4509535,0
20200415T2000,23.403135,94,1013.6,2.4864442,0
20200415T2100,23.253136,95,1013.5,2.4092655,0
20200415T2200,23.083136,96,1013.4,2.3598924,0
20200415T2300,23.033136,96,1012.9,2.22,0
20200416T0000,22.973137,96,1012.6,2.1164517,0
20200416T0100,22.913136,96,1012.4,1.9097161,0
20200416T0200,22.853136,96,1011.8,1.7913504,0
20200416T0300,22.763136,96,1011.3,1.7338754,0
20200416T0400,22.693136,96,1011.9,1.8381219,0
20200416T0500,22.693136,96,1012.5,1.8866372,0
20200416T0600,22.773136,96,1012.9,2.0130177,0
20200416T0700,23.423136,93,1013.3,2.1344864,0
20200416T0800,24.433136,89,1013.8,2.1964417,0
20200416T0900,25.843136,83,1013.8,2.2796323,0
20200416T1000,27.623137,76,1012.9,2.3047168,0
20200416T1100,28.873137,71,1011.9,2.520349,0
20200416T1200,29.883137,68,1011.4,2.7708032,0
20200416T1300,30.473137,66,1010.5,2.9830353,0
20200416T1400,30.593136,67,1010,2.9830353,0
20200416T1500,30.513136,67,1010.1,3.0131726,0
20200416T1600,29.943136,70,1009.9,3.1612813,0
20200416T1700,28.913136,75,1009.9,3.395141,0
20200416T1800,26.683136,85,1010.4,3.490573,0
20200416T1900,24.483135,94,1011.9,3.744868,0
20200416T2000,23.723137,96,1012.4,3.6740086,0
20200416T2100,23.413136,96,1012.5,3.5827007,0
20200416T2200,23.163136,96,1013.1,3.4550948,0
20200416T2300,22.953136,97,1012.6,3.1957378,0
20200417T0000,23.473137,96,1012.5,2.8429873,0
20200417T0100,23.473137,96,1012.3,2.6495721,0
20200417T0200,23.393137,96,1011.3,2.504001,0
20200417T0300,23.343136,96,1011.3,2.487545,0
20200417T0400,23.283136,96,1011.6,2.4239943,0
20200417T0500,23.183136,96,1012,2.3224685,0
20200417T0600,23.253136,96,1012.4,2.221233,0
20200417T0700,23.833136,93,1013.2,2.1574523,0
20200417T0800,25.033136,90,1013.5,2.1164517,0
20200417T0900,26.463137,85,1013.5,2.0956507,0
20200417T1000,27.953136,80,1012.9,2.1764054,0
20200417T1100,29.343136,73,1012.3,2.3505924,0
20200417T1200,29.653135,72,1011.9,2.5559475,0
20200417T1300,30.533136,68,1011.4,2.7149029,0
20200417T1400,30.543137,69,1010.8,2.801269,0
20200417T1500,30.213137,69,1010.5,2.9460924,0
20200417T1600,29.403135,73,1010.4,3.0912166,0
20200417T1700,28.073135,79,1010.8,3.1948807,0
20200417T1800,26.153135,88,1011.6,3.1124017,0
20200417T1900,25.813135,93,1011.8,3.0663157,0
20200417T2000,25.073135,97,1012.7,2.7806675,0
20200417T2100,25.103136,96,1013,2.487545,0
20200417T2200,25.073135,96,1013.4,2.2372,0
20200417T2300,24.923136,96,1013.4,1.9993699,0
20200418T0000,24.783136,96,1013.3,1.9367653,0
20200418T0100,24.653135,96,1012.8,1.8837324,0
20200418T0200,24.483135,96,1011.9,1.8321539,0
20200418T0300,24.383137,96,1011.7,1.9367653,0
20200418T0400,24.273136,96,1011.8,1.9367653,0
20200418T0500,24.163136,96,1012.6,1.9367653,0
20200418T0600,24.153135,96,1013.6,1.9993699,0
20200418T0700,24.613136,93,1013.9,2.0130177,0
20200418T0800,25.773136,90,1013.8,2.0574129,0
20200418T0900,27.283136,85,1013.8,2.0319705,0
20200418T1000,28.493135,78,1013.1,1.9536562,0
20200418T1100,30.013136,71,1012.4,1.8676755,0
20200418T1200,31.083136,65,1011.8,1.9367653,0
20200418T1300,31.753136,62,1011.3,2.0560818,0
20200418T1400,31.893137,60,1010.4,2.4875448,0
20200418T1500,31.593136,62,1009.9,2.8323736,0
20200418T1600,30.793137,66,1009.3,2.9967716,0
20200418T1700,29.603136,72,1009.7,3.1360638,0
20200418T1800,26.873137,86,1010.4,3.0921023,0
20200418T1900,26.203136,92,1010.9,3.0204332,0
20200418T2000,25.493135,95,1011.5,3.0636358,0
20200418T2100,25.003136,96,1011.4,3.0912166,0
20200418T2200,24.623137,97,1011.4,3.1465232,0
20200418T2300,24.503136,97,1011,3.1229403,0
20200419T0000,24.683136,96,1011.1,2.9967716,0
20200419T0100,24.593136,96,1010.7,2.9572237,0
20200419T0200,24.413136,96,1010,2.817836,0
20200419T0300,24.233135,96,1009.3,2.6526701,0
20200419T0400,24.093136,96,1009.5,2.6526701,0
20200419T0500,23.923136,96,1009.9,2.551659,0
20200419T0600,24.253136,93,1011,2.4820354,0
20200419T0700,25.883137,89,1011.7,2.4509535,0
20200419T0800,27.953136,82,1011.8,2.3400855,0
20200419T0900,29.843136,76,1011.6,2.3047168,0
20200419T1000,31.513136,71,1011.4,2.4160745,0
20200419T1100,32.583134,66,1010.8,2.5462883,0
20200419T1200,33.213135,64,1010.7,2.5900002,0
20200419T1300,33.343136,60,1010.2,2.504001,0
20200419T1400,33.323135,58,1009.5,2.1344864,0
20200419T1500,32.963135,59,1009.2,2.0891078,0
20200419T1600,32.243134,61,1009,2.351757,0
20200419T1700,30.993135,68,1009.1,2.713894,0
20200419T1800,28.043137,83,1009.9,2.8822026,0
20200419T1900,27.293137,90,1009.9,2.96,0
20200419T2000,26.513136,91,1010.4,2.6905894,0
20200419T2100,25.913136,93,1010.3,2.8178363,0
20200419T2200,25.583136,93,1011.1,2.584709,0
20200419T2300,25.203136,93,1011.3,2.5484378,0
20200420T0000,24.833136,94,1010.3,2.5484378,0
20200420T0100,24.553137,94,1009.8,2.517088,0
20200420T0200,24.303137,92,1009.2,2.3910131,0
20200420T0300,24.063135,91,1008.7,2.459874,0
20200420T0400,23.903135,90,1009.4,2.5559475,0
20200420T0500,23.763136,91,1010.3,2.6152484,0
20200420T0600,24.443136,88,1011.1,2.584709,0
20200420T0700,27.093136,82,1011.4,2.4160748,0
20200420T0800,29.393137,75,1012.1,2.7469852,0
20200420T0900,31.063135,70,1011.9,2.3224685,0
20200420T1000,32.553135,65,1011.7,2.250622,0
20200420T1100,33.723133,61,1011.8,2.0930362,0
20200420T1200,34.303135,60,1010.7,1.9097161,0
20200420T1300,34.253136,59,1009,1.9240001,0
20200420T1400,33.903133,61,1007.7,2.083859,0
20200420T1500,33.353134,65,1007.4,2.4408786,0
20200420T1600,32.443134,70,1007.6,3.1124017,0
20200420T1700,31.353136,76,1008.2,3.3439486,0
20200420T1800,28.773136,88,1009.3,3.2492657,0
20200420T1900,27.153135,94,1010.3,3.2861333,0
20200420T2000,26.273136,95,1010.9,2.8429873,0
20200420T2100,25.913136,95,1011.4,2.739,0
20200420T2200,25.603136,95,1011.5,2.7529593,0
20200420T2300,25.103136,96,1011.4,2.729988,0
20200421T0000,24.753136,97,1010.7,2.6814153,0
20200421T0100,24.493135,95,1009.8,2.6526704,0
20200421T0200,24.213137,94,1008.8,2.529025,0
20200421T0300,24.003136,93,1008.6,2.6246538,0
20200421T0400,23.833136,92,1009,2.6246538,0
20200421T0500,23.633137,91,1009,2.7499738,0
20200421T0600,24.323135,90,1009.7,2.6824362,0
20200421T0700,26.973137,84,1010.1,2.7539537,0
20200421T0800,29.303137,77,1010.9,3.0448103,0
20200421T0900,31.093136,70,1011.1,2.7708032,0
20200421T1000,32.593136,65,1010.4,2.827536,0
20200421T1100,33.733135,62,1010,2.7924585,0
20200421T1200,34.403133,61,1009.2,2.6824362,0
20200421T1300,34.823135,58,1008.2,2.4341388,0
20200421T1400,34.683136,60,1007.6,2.9274461,0
20200421T1500,34.083134,62,1006.9,3.487434,0
20200421T1600,33.013134,67,1007.1,3.72434,0
20200421T1700,31.533136,74,1007.6,3.711821,0
20200421T1800,28.593136,88,1008.5,3.6740086,0
20200421T1900,26.833136,96,1009.5,3.8798873,0
20200421T2000,26.063135,95,1010.2,2.9011397,0
20200421T2100,25.903135,95,1010.7,2.7708032,0
20200421T2200,25.513136,96,1010.8,2.6905894,0
20200421T2300,25.023136,97,1010.6,2.4509535,0
20200422T0000,24.763136,98,1010.1,2.28563,0
20200422T0100,24.463137,98,1009.2,2.581529,0
20200422T0200,24.233135,95,1008.9,2.713894,0
20200422T0300,24.033136,93,1008.8,2.8129735,0
20200422T0400,23.853136,92,1009.1,2.9470217,0
20200422T0500,23.693136,94,1009.3,2.716919,0
20200422T0600,24.383137,91,1009.9,2.7539537,0
20200422T0700,26.983135,85,1010.6,2.9766033,0
20200422T0800,29.283136,76,1010.9,2.716919,0
20200422T0900,31.023136,70,1010.9,2.4643223,0
20200422T1000,32.453136,66,1010.8,2.3224685,0
20200422T1100,33.343136,64,1010.5,2.5687702,0
20200422T1200,33.633133,64,1009.5,3.2769554,0
20200422T1300,33.653133,64,1008.7,3.9136136,0
20200422T1400,33.433136,66,1008.1,4.072017,0
20200422T1500,33.063133,66,1008.1,4.002162,0
20200422T1600,32.203136,69,1008.6,3.679966,0
20200422T1700,30.733135,76,1009.7,3.3504925,0
20200422T1800,28.223137,87,1010.6,3.4976254,0
20200422T1900,26.963137,93,1012.2,3.2635593,0
20200422T2000,26.193136,95,1012.2,2.5772831,0
20200422T2100,25.623137,96,1013,2.0130177,0
20200422T2200,25.093136,97,1013.4,1.6874597,0
20200422T2300,25.023136,96,1013.3,1.7275474,0
20200423T0000,25.023136,96,1012.5,1.6229467,0
20200423T0100,24.993135,96,1012,1.6229467,0
20200423T0200,24.923136,96,1011.4,1.8321539,0
20200423T0300,24.863136,96,1010.8,1.9883844,0
20200423T0400,24.833136,96,1011.1,1.9883844,0
20200423T0500,24.773136,96,1011.7,1.9367653,0
20200423T0600,24.883137,96,1012.6,1.8321539,0
20200423T0700,25.323135,94,1013.1,1.7821561,0
20200423T0800,26.293137,89,1013.4,1.8065703,0
20200423T0900,28.073135,82,1013.7,1.677696,0
20200423T1000,29.663136,73,1013.2,1.9856285,0
20200423T1100,30.763136,69,1013.1,2.073321,0
20200423T1200,30.833136,68,1012.8,2.217532,0
20200423T1300,29.263136,72,1012.7,2.2076323,0
20200423T1400,28.643137,75,1012,2.265174,0
20200423T1500,27.873137,78,1011.5,2.6905894,0
20200423T1600,27.063135,82,1011.7,2.7924585,0
20200423T1700,26.143137,86,1012.2,2.581529,0
20200423T1800,25.373137,89,1012.6,2.3645287,0
20200423T1900,25.063135,90,1013.4,2.1549125,0
20200423T2000,24.943136,92,1013.8,1.998,0
20200423T2100,24.753136,93,1013.9,1.406,0
20200423T2200,24.443136,97,1014.4,1.036,0
20200423T2300,24.483135,98,1014.3,0.7436908,0
20200424T0000,24.563135,97,1014,0.592,0
20200424T0100,24.693136,97,1013.6,0.69811463,0
20200424T0200,24.723137,96,1012.7,0.96484196,0
20200424T0300,24.563135,96,1012.6,1.155917,0
20200424T0400,24.493135,96,1013.1,1.3604734,0
20200424T0500,24.213137,96,1013.7,1.3175325,0
20200424T0600,24.423136,94,1014.7,1.3584595,0
20200424T0700,24.683136,92,1015.5,1.224918,0
20200424T0800,25.333136,87,1015.4,1.4538693,0
20200424T0900,26.173136,83,1015.7,1.5398402,0
20200424T1000,26.573135,81,1016.2,1.3764796,0
20200424T1100,26.553137,81,1016.2,1.4040513,0
20200424T1200,26.353136,82,1015.3,1.5680319,0
20200424T1300,26.233135,83,1014,1.8276652,0
20200424T1400,25.953136,84,1013.4,1.992511,0
20200424T1500,25.623137,85,1013.4,2.2261581,0
20200424T1600,25.213137,87,1013.7,2.3400855,0
20200424T1700,24.643137,91,1013.6,2.317748,0
20200424T1800,24.103136,94,1014.1,2.1549125,0
20200424T1900,23.913136,96,1014.9,1.9925108,0.2
20200424T2000,23.973137,95,1015.1,2.591057,0.4
20200424T2100,23.913136,96,1016,2.517088,0.3
20200424T2200,23.743135,97,1016.3,2.2396464,0.5
20200424T2300,23.643137,97,1016.7,2.4239943,0.4
20200425T0000,23.673136,97,1015.3,2.368,1.2
20200425T0100,23.593136,97,1014.9,2.4464808,1.1
20200425T0200,23.473137,97,1013.9,2.6277816,1
20200425T0300,23.363136,97,1013.5,2.7648683,0.8
20200425T0400,23.243135,97,1013.9,2.9274461,0.6
20200425T0500,23.083136,97,1014.4,3.1115217,0.4
20200425T0600,23.013136,97,1015.3,3.2492657,0.3
20200425T0700,23.023136,96,1016,3.4072158,0.2
20200425T0800,23.013136,96,1016.4,3.3300002,0.1
20200425T0900,22.993135,94,1016.7,3.259362,0.1
20200425T1000,23.043137,94,1016.6,3.0912166,0.1
20200425T1100,23.123137,94,1016.1,3.0349026,0.1
20200425T1200,23.253136,93,1015.5,2.932119,0.1
20200425T1300,23.353136,93,1014.7,2.932119,0.1
20200425T1400,23.493135,92,1014.3,3.0876718,0.1
20200425T1500,23.453136,92,1013.8,3.2025845,0.1
20200425T1600,23.253136,94,1013.5,3.3300002,0.1
20200425T1700,22.873137,94,1013.6,3.4495432,0.1
20200425T1800,22.343136,96,1014.3,3.4929256,0.1
20200425T1900,23.473137,97,1015.6,1.5237533,0.3
20200425T2000,23.483135,97,1016.3,1.4234184,0.2
20200425T2100,23.473137,97,1016.3,1.3237523,0.2
20200425T2200,23.493135,97,1016.8,1.3584595,0.2
20200425T2300,23.473137,97,1016.5,1.4595082,0.2
20200426T0000,23.443136,97,1016.1,1.4234184,0.2
20200426T0100,23.413136,97,1015.2,1.3903338,0.1
20200426T0200,23.353136,97,1014.3,1.5940088,0.2
20200426T0300,23.323135,97,1014,1.6907016,0.3
20200426T0400,23.303137,97,1014.3,1.8201593,0.2
20200426T0500,23.273136,97,1015,1.9296839,0.2
20200426T0600,23.353136,97,1015.5,1.9536561,0.3
20200426T0700,23.513136,96,1016.2,1.9367653,0.2
20200426T0800,23.653135,96,1016.5,1.9367653,0.3
20200426T0900,23.833136,95,1016.9,1.9367653,0.3
20200426T1000,23.893137,95,1016.8,1.8866372,0.4
20200426T1100,23.923136,94,1016.4,1.85,0.4
20200426T1200,23.963137,94,1016,1.7036079,0.5
20200426T1300,23.923136,94,1015.1,1.7259618,0.4
20200426T1400,23.833136,95,1014.7,1.8866372,0.4
20200426T1500,23.783136,95,1014.3,2.021162,0.3
20200426T1600,23.633137,96,1014.4,2.0891078,0.4
20200426T1700,23.483135,96,1014.7,2.0891078,0.4
20200426T1800,23.303137,97,1015.2,2.052083,0.4
20200426T1900,22.873137,97,1016.5,1.992511,0
20200426T2000,22.803137,97,1017,1.7790807,0
20200426T2100,22.723137,97,1017.2,1.8004979,0
20200426T2200,22.693136,97,1017.6,1.8514794,0
20200426T2300,22.623137,97,1017.2,1.8514794,0
20200427T0000,22.503136,97,1017.1,1.8632724,0
20200427T0100,22.433136,97,1016.7,1.9745661,0
20200427T0200,22.283136,97,1015.9,2.2469697,0
20200427T0300,22.223137,97,1015.5,2.3400855,0
20200427T0400,22.123137,97,1015.6,2.317748,0
20200427T0500,22.083136,97,1016.3,2.2469697,0
20200427T0600,22.143137,97,1017.1,2.106077,0
20200427T0700,22.203136,96,1017.4,2.0614014,0
20200427T0800,22.373137,95,1017.7,1.8866372,0
20200427T0900,22.553137,93,1017.9,1.8276651,0
20200427T1000,22.833136,93,1017.6,1.9993699,0
20200427T1100,23.473137,91,1017.3,2.1510975,0
20200427T1200,24.003136,87,1016.9,2.3236473,0
20200427T1300,24.373137,85,1016.2,2.463211,0
20200427T1400,24.613136,82,1015.7,2.781652,0
20200427T1500,24.453136,84,1015.5,3.0448103,0
20200427T1600,24.103136,85,1015.2,3.1785564,0
20200427T1700,23.693136,87,1015.6,3.1482632,0
20200427T1800,23.103136,89,1016.1,3.0805695,0
20200427T1900,22.873137,93,1016.7,3.2534761,0
20200427T2000,22.683136,94,1017,2.8323736,0
20200427T2100,22.483135,95,1017.3,2.5559475,0
20200427T2200,22.343136,95,1017.8,2.250622,0
20200427T2300,22.193136,96,1017.3,2.0319705,0
20200428T0000,22.093136,95,1017.1,1.8953248,0
20200428T0100,21.933136,95,1016.3,1.8837324,0
20200428T0200,21.713137,95,1016,1.9911364,0
20200428T0300,21.523136,95,1015.4,1.9993699,0
20200428T0400,21.483135,95,1015.6,2.1034753,0
20200428T0500,21.333136,95,1015.9,2.1034753,0
20200428T0600,21.463137,94,1016.5,2.161256,0
20200428T0700,22.163136,91,1016.8,2.161256,0
20200428T0800,22.993135,87,1017,2.1510975,0
20200428T0900,23.563135,85,1016.9,2.1460001,0
20200428T1000,23.933136,84,1016.6,2.2001781,0
20200428T1100,24.243135,84,1016.5,2.2796323,0
20200428T1200,24.653135,83,1015.8,2.3864284,0
20200428T1300,24.653135,83,1015.2,2.4875448,0
20200428T1400,24.563135,84,1014.2,2.5516589,0
20200428T1500,24.293137,86,1013.7,2.6742582,0
20200428T1600,23.813135,89,1013.4,2.5687702,0
20200428T1700,23.463137,91,1013.7,2.4698713,0
20200428T1800,22.933136,93,1014.3,2.1663177,0
20200428T1900,22.903135,91,1014.9,1.6874596,0
20200428T2000,22.633137,93,1015.5,1.2923545,0
20200428T2100,22.473137,94,1015.7,0.973318,0
20200428T2200,22.343136,95,1016,0.74,0
20200428T2300,22.213137,95,1015.4,0.52325904,0
20200429T0000,22.123137,95,1015.2,0.5779585,0
20200429T0100,21.953136,96,1014.1,0.76187664,0
20200429T0200,21.743135,96,1013.7,0.93603426,0
20200429T0300,21.553137,96,1013.5,1.1700428,0
20200429T0400,21.383137,95,1013.7,1.1955066,0
20200429T0500,21.193136,95,1014.4,1.2923545,0
20200429T0600,21.243135,95,1015,1.224918,0
20200429T0700,22.083136,92,1015.5,1.3237523,0
20200429T0800,22.973137,90,1015.5,1.2316055,0
20200429T0900,23.823135,88,1015.5,1.2136902,0
20200429T1000,24.693136,84,1015.5,1.2731441,0
20200429T1100,25.373137,80,1015.3,1.4040513,0
20200429T1200,26.153135,77,1014.8,1.7084227,0
20200429T1300,26.133137,78,1014.3,1.99937,0
20200429T1400,25.873137,80,1013.6,2.177663,0
20200429T1500,25.503136,83,1013.2,2.2469697,0
20200429T1600,24.953136,85,1013.1,2.254269,0
20200429T1700,24.323135,88,1013.3,2.1574523,0
20200429T1800,23.543137,92,1014,1.85,0
20200429T1900,23.843136,92,1014.6,1.7913504,0
20200429T2000,23.593136,93,1015.4,1.3604734,0
20200429T2100,23.383137,94,1015.8,0.9476624,0
20200429T2200,23.203136,95,1016.3,0.5966071,0
20200429T2300,23.053137,95,1015.8,0.33093807,0
20200430T0000,22.933136,95,1015.4,0.074,0
20200430T0100,22.793137,95,1014.7,0.16546904,0
20200430T0200,22.573135,95,1014,0.41860723,0
20200430T0300,22.403135,95,1013.7,0.6822463,0
20200430T0400,22.213137,95,1014,0.84372985,0
20200430T0500,22.013136,95,1014.3,1.0280409,0
20200430T0600,22.153135,94,1014.7,1.1582832,0
20200430T0700,23.513136,89,1015,1.258,0
20200430T0800,24.743135,85,1014.9,1.0925969,0
20200430T0900,26.063135,80,1014.6,0.7970044,0
20200430T1000,27.563135,74,1014.4,0.296,0
20200430T1100,28.623137,71,1013.9,0.2668108,0
20200430T1200,28.513136,73,1013.3,0.90328515,0
20200430T1300,28.593136,74,1012.4,1.3962293,0
20200430T1400,29.063135,75,1011.4,1.9296839,0
20200430T1500,28.533136,79,1010.7,2.2372,0
20200430T1600,26.923136,87,1010.8,2.3236473,0
20200430T1700,25.803137,93,1010.9,2.2076323,0
20200430T1800,24.743135,96,1011.4,1.8953248,0
20200430T1900,25.073135,95,1012.9,1.7275474,0
20200430T2000,24.653135,93,1013.2,1.5539999,0
20200430T2100,24.223137,94,1013.4,1.2923545,0
20200430T2200,23.833136,95,1013.3,1.129561,0
20200430T2300,23.423136,96,1013.6,1.155917,0
20200501T0000,23.123137,98,1013.3,1.0307007,0
20200501T0100,22.873137,99,1013,1.1319823,0
20200501T0200,22.763136,97,1012.7,1.332,0
20200501T0300,22.543137,97,1011.5,1.4818488,0
20200501T0400,22.273136,98,1011.5,1.6430666,0
20200501T0500,22.103136,98,1012,1.7275474,0
20200501T0600,22.703136,95,1012.4,1.7589599,0
20200501T0700,24.683136,86,1012.5,1.6695161,0
20200501T0800,26.823135,78,1012.4,1.2204393,0
20200501T0900,28.573135,72,1012.1,1.2558217,0
20200501T1000,29.943136,68,1011.3,1.4983858,0
20200501T1100,30.823135,67,1010.7,1.9254224,0
20200501T1200,31.383137,65,1010.5,2.368,0
20200501T1300,31.463137,67,1009.6,2.5942252,0
20200501T1400,31.163136,69,1008.9,2.812,0
20200501T1500,30.603136,72,1008.5,3.0376074,0
20200501T1600,29.713137,76,1008.3,3.0564775,0
20200501T1700,28.573135,81,1009,3.2366014,0
20200501T1800,27.313135,87,1009.6,3.2128272,0
20200501T1900,26.463137,90,1010.3,3.1880176,0
20200501T2000,25.623137,92,1010.9,2.463211,0
20200501T2100,24.893137,93,1010.9,2.4598742,0
20200501T2200,24.223137,95,1011,2.4598742,0
20200501T2300,23.593136,97,1011.1,2.4273803,0
20200502T0000,23.423136,98,1011.2,2.463211,0
20200502T0100,23.223137,99,1010.5,2.4160748,0
20200502T0200,23.173136,99,1009.7,2.3224688,0
20200502T0300,23.123137,97,1009.5,2.317748,0
20200502T0400,22.943136,97,1009.9,2.1914499,0
20200502T0500,22.783136,97,1010.2,2.0930362,0
20200502T0600,23.533136,95,1010.6,1.9367652,0
20200502T0700,25.653135,87,1010.6,1.9367652,0
20200502T0800,27.583136,80,1010.4,2.0614014,0
20200502T0900,29.283136,75,1010.2,2.1344864,0
20200502T1000,30.823135,70,1009.8,2.3047168,0
20200502T1100,32.013134,67,1009.3,2.443121,0
20200502T1200,32.853134,63,1008.6,2.6475046,0
20200502T1300,33.153133,63,1007.6,2.8860002,0
20200502T1400,33.163136,63,1006.9,3.0231514,0
20200502T1500,32.893135,63,1006.7,3.0663157,0
20200502T1600,32.043137,67,1006.7,3.1360638,0
20200502T1700,30.683136,74,1006.9,3.2761197,0
20200502T1800,27.993135,86,1007.7,3.2844665,0
20200502T1900,26.203136,94,1008.2,3.313515,0
20200502T2000,25.393137,95,1008.6,2.7855866,0
20200502T2100,24.993135,95,1009.1,2.729988,0
20200502T2200,24.543137,95,1009.4,2.781652,0
20200502T2300,24.133137,96,1009.9,2.7499738,0
20200503T0000,23.823135,97,1009.2,2.6444001,0
20200503T0100,23.513136,94,1008.6,2.4963348,0
20200503T0200,23.233135,93,1008.3,2.3864284,0
20200503T0300,23.003136,93,1008.2,2.3130178,0
20200503T0400,22.783136,92,1008.3,2.3047168,0
20200503T0500,22.563135,91,1008.8,2.2951932,0
20200503T0600,23.353136,90,1009.6,2.294,0
20200503T0700,26.213137,84,1009.7,2.1460001,0
20200503T0800,29.153135,73,1010,2.801269,0
20200503T0900,31.233135,65,1009.9,2.459874,0
20200503T1000,32.883133,58,1009.2,2.1510973,0
20200503T1100,34.103134,55,1008.5,2.1460001,0
20200503T1200,34.943134,52,1007.7,2.0574129,0
20200503T1300,35.333134,51,1006.9,1.7898213,0
20200503T1400,35.323135,51,1006.6,1.6629431,0
20200503T1500,34.733135,54,1005.9,1.5974404,0
20200503T1600,33.793133,59,1006.4,1.8866372,0
20200503T1700,32.253136,67,1006.8,2.369156,0
20200503T1800,29.053137,83,1007.4,2.6526704,0
20200503T1900,27.193136,92,1008.3,3.0204332,0
20200503T2000,26.483135,92,1008.8,2.8822029,0
20200503T2100,26.093136,92,1009.6,2.7098553,0
20200503T2200,25.693136,93,1009.8,2.6162949,0
20200503T2300,25.163136,94,1009.9,2.459874,0
